122.32 0.0822439 10.6261 0.0852266
121.343 0.0925947 9.44637 0.0853528
120.623 0.0842565 9.01279 0.0784205
120.022 0.0817047 8.74852 0.0744266
119.329 0.078764 8.8212 0.0742873
118.492 0.0763556 8.58679 0.0698803
118.285 0.0798847 8.84391 0.071256
