118.674 0.0872111 16.9295 0.0616676
118.657 0.0858143 16.7523 0.0606799
118.705 0.0843635 16.4623 0.059654
118.729 0.0820287 16.0355 0.058003
118.599 0.0810876 15.8376 0.0573376
117.948 0.081284 15.6256 0.0574765
117.739 0.0791911 15.3508 0.0559965
117.696 0.0832802 16.0506 0.058888
117.858 0.0868533 16.6856 0.0614146
